@relation 'train_set-weka.filters.unsupervised.attribute.Remove-R1-2,6,8-9-weka.filters.unsupervised.attribute.Remove-R1'

@attribute home_score numeric
@attribute away_score numeric
@attribute strength_code {PP,EV,SH}
@attribute shot_distance numeric
@attribute shot_angle numeric
@attribute shot_outcome {SHOT,MISSED_SHOT,GOAL}

@data
0,0,EV,-1.106179,35.5,MISSED_SHOT
3,2,EV,-1.168285,45,GOAL
4,2,EV,1.187616,29,SHOT
3,3,EV,-0.82877,31.6,SHOT
2,5,PP,-0.451992,35,SHOT
0,2,EV,-0.505817,17.7,SHOT
2,0,PP,0.077982,30.7,MISSED_SHOT
0,4,PP,1.502288,15.4,SHOT
2,5,EV,-0.497536,31,MISSED_SHOT
1,0,EV,-0.017247,62.7,MISSED_SHOT
0,0,EV,0.504446,8.5,SHOT
0,0,EV,-1.160004,74.1,SHOT
2,2,EV,0.45062,17.7,MISSED_SHOT
2,1,EV,-0.269813,33.7,GOAL
1,0,SH,-0.509958,2.5,SHOT
2,4,PP,-0.43543,49.9,MISSED_SHOT
0,0,EV,0.765293,35.2,SHOT
0,0,EV,1.12965,26.6,MISSED_SHOT
1,2,EV,0.616237,5.7,MISSED_SHOT
0,0,EV,1.03028,32.1,SHOT
1,4,EV,0.595535,25,MISSED_SHOT
2,0,EV,-1.089617,0,SHOT
2,4,EV,-0.257392,49.2,GOAL
0,1,EV,-1.3132,33.7,SHOT
3,3,EV,-0.017247,62.7,SHOT
0,2,EV,0.243599,14,SHOT
0,0,EV,-1.035791,60.9,SHOT
4,1,EV,-0.505817,85,SHOT
0,0,EV,-1.015089,33.7,SHOT
2,1,PP,-1.147583,23.2,SHOT
2,3,EV,-0.907438,26.6,SHOT
1,1,EV,-0.244971,9.8,SHOT
2,2,EV,-0.145601,61.8,SHOT
3,5,EV,0.881224,17.5,MISSED_SHOT
0,0,EV,0.761152,29,SHOT
0,0,EV,0.34711,20.1,SHOT
7,1,EV,0.794275,7.4,MISSED_SHOT
0,0,PP,0.574833,26.6,SHOT
3,4,EV,0.74045,25.6,SHOT
1,3,PP,-1.110319,45,SHOT
1,1,EV,-0.754243,6.7,MISSED_SHOT
1,0,EV,1.870785,26.6,SHOT
2,5,EV,-0.476834,22.2,SHOT
0,2,EV,-0.464413,48.4,MISSED_SHOT
0,1,SH,-0.820489,14.9,MISSED_SHOT
3,0,EV,-0.849472,28.3,SHOT
1,1,EV,-1.275936,26.6,SHOT
0,2,SH,-0.812209,63.4,SHOT
1,2,EV,0.243599,39.1,SHOT
1,0,EV,0.947471,28.8,MISSED_SHOT
4,4,EV,-0.377464,17.7,SHOT
2,1,EV,-0.062792,19,SHOT
3,3,EV,-0.447851,78.2,SHOT
0,0,EV,-0.816349,45,SHOT
0,0,EV,-0.112477,47.5,SHOT
4,0,EV,-0.812209,26.6,SHOT
0,0,EV,-1.006808,0,SHOT
1,3,EV,-0.124898,21.8,SHOT
1,3,EV,-1.197268,38.7,SHOT
0,1,EV,0.83568,34,SHOT
2,0,PP,-0.43543,40.1,MISSED_SHOT
0,1,EV,-1.251093,11.3,GOAL
2,0,EV,1.059263,29.5,SHOT
1,0,EV,-0.990247,52.1,MISSED_SHOT
2,0,SH,-1.085477,6.3,GOAL
0,0,EV,1.974296,15.4,SHOT
1,1,EV,-0.079354,8.6,SHOT
4,2,PP,0.777714,16.1,SHOT
3,3,EV,-0.311217,52.3,SHOT
0,0,PP,-1.160004,15.9,SHOT
0,0,EV,1.03028,15.4,SHOT
1,0,EV,0.843961,17.8,MISSED_SHOT
0,0,EV,-0.758383,45,SHOT
0,0,EV,-0.427149,73.7,SHOT
1,0,EV,0.562412,40.9,MISSED_SHOT
0,1,PP,-0.03795,64.2,SHOT
3,3,EV,-1.048213,5.7,SHOT
1,1,EV,-1.164145,56.3,SHOT
0,0,EV,-0.62589,32.9,MISSED_SHOT
4,1,EV,0.525148,2.4,MISSED_SHOT
0,0,EV,-0.083494,32.7,MISSED_SHOT
1,2,EV,0.802556,9.5,SHOT
0,0,EV,1.456743,31.7,SHOT
0,0,EV,-0.075213,26.6,SHOT
2,0,EV,0.367812,37.6,SHOT
1,2,EV,-0.091775,25,SHOT
2,1,EV,-0.924,57.5,MISSED_SHOT
0,1,EV,-0.166303,16.7,SHOT
1,1,EV,-1.048213,0,SHOT
0,1,EV,-0.754243,20.6,GOAL
0,0,EV,-0.000686,25.1,MISSED_SHOT
1,0,EV,-0.667294,9,MISSED_SHOT
6,1,EV,-1.251093,78.7,SHOT
1,2,EV,-0.244971,35.3,GOAL
3,2,EV,0.202195,55.1,SHOT
1,0,EV,0.264301,59.7,SHOT
2,0,PP,-0.311217,30.3,SHOT
1,0,EV,-0.886736,59.7,MISSED_SHOT
0,1,PP,-0.493396,50.2,MISSED_SHOT
3,1,EV,-0.493396,50.2,SHOT
2,2,EV,0.901926,3,SHOT
1,2,EV,-1.126881,29.7,SHOT
2,4,EV,0.276723,25.3,SHOT
2,1,EV,0.193914,31.7,MISSED_SHOT
0,1,PP,0.429918,28.8,SHOT
0,0,PP,-1.081336,77.5,SHOT
4,1,EV,0.024157,12.9,SHOT
1,0,EV,0.214616,20.2,SHOT
0,0,EV,-0.43543,46.6,MISSED_SHOT
1,0,EV,0.73631,3.2,SHOT
0,3,EV,0.44648,29.9,MISSED_SHOT
0,0,EV,0.463042,18.8,SHOT
4,2,EV,0.102825,52.5,SHOT
2,0,EV,-0.588626,31.4,SHOT
0,0,EV,-0.215988,68.6,SHOT
7,3,EV,2.748555,15.4,SHOT
0,1,EV,-1.081336,40.6,SHOT
0,0,EV,1.017858,27.8,SHOT
0,1,EV,-0.924,22.6,SHOT
4,1,EV,-0.716979,3.2,MISSED_SHOT
1,1,EV,0.467182,54.6,MISSED_SHOT
3,2,PP,-0.671434,42.9,SHOT
2,2,EV,-0.526519,45,SHOT
6,1,EV,0.943331,26.6,SHOT
0,3,EV,0.090404,48.2,SHOT
0,3,EV,-0.799787,3.6,SHOT
1,4,PP,0.090404,43.9,MISSED_SHOT
5,1,EV,-0.758383,0,SHOT
0,1,EV,-0.712838,83.7,SHOT
1,2,EV,-0.311217,30.3,SHOT
7,1,EV,0.831539,16.8,MISSED_SHOT
3,5,SH,-0.700417,12.5,MISSED_SHOT
0,2,EV,0.44234,2.5,MISSED_SHOT
2,0,PP,-1.168285,45,SHOT
0,0,PP,-0.187005,13.1,SHOT
5,1,EV,0.409216,35.1,SHOT
3,0,EV,2.222721,26,SHOT
0,1,EV,-0.153881,34.7,SHOT
1,6,EV,0.910207,29.2,SHOT
0,0,PP,0.897786,2,SHOT
4,4,PP,-0.924,4.4,SHOT
4,5,EV,0.14837,64.1,MISSED_SHOT
1,1,PP,0.338829,23,SHOT
0,1,EV,-0.112477,17.9,SHOT
1,2,EV,0.413357,46.8,GOAL
1,0,EV,-1.015089,21.8,SHOT
5,3,EV,0.504446,22.2,MISSED_SHOT
6,2,EV,-1.093757,26.6,SHOT
2,6,EV,0.020016,67,SHOT
1,2,PP,-0.62589,32.9,GOAL
1,2,EV,-0.700417,60.6,SHOT
0,0,EV,-0.257392,15.9,SHOT
1,0,EV,-0.104196,31.3,SHOT
1,1,EV,-1.131021,0,SHOT
0,0,EV,0.276723,1.4,MISSED_SHOT
1,0,EV,-1.02337,41.2,SHOT
1,0,EV,0.003455,28.7,SHOT
1,0,EV,0.020016,23,SHOT
0,0,EV,-0.3402,4.2,SHOT
2,4,PP,-0.377464,49.6,SHOT
4,3,EV,0.214616,15.8,SHOT
0,0,EV,-0.584485,19.3,MISSED_SHOT
1,0,PP,0.036578,24.4,SHOT
3,1,EV,-0.965404,0,SHOT
1,0,EV,-0.924,22.6,SHOT
6,1,EV,0.396795,20.9,SHOT
0,0,EV,0.044859,37.2,MISSED_SHOT
1,3,EV,-0.257392,49.2,SHOT
2,0,EV,-0.215988,21.4,SHOT
2,2,EV,-0.294656,83.9,SHOT
1,3,EV,0.25188,8.3,SHOT
1,5,EV,-0.124898,73.8,MISSED_SHOT
2,1,EV,-0.998528,26.6,GOAL
0,0,EV,0.872944,25.2,MISSED_SHOT
2,1,EV,-0.220128,30,MISSED_SHOT
6,1,EV,-0.485115,36.4,SHOT
1,3,EV,-1.197268,51.3,SHOT
2,3,EV,-0.808068,71.6,MISSED_SHOT
2,3,EV,0.185633,64.7,MISSED_SHOT
1,1,EV,0.591395,27.6,MISSED_SHOT
1,3,EV,-0.977826,20,SHOT
2,2,SH,0.206335,29.7,SHOT
1,3,EV,0.918488,31.5,SHOT
2,3,EV,0.74459,6.5,SHOT
2,1,EV,-0.199426,23.2,MISSED_SHOT
1,1,EV,-0.518239,66.8,MISSED_SHOT
1,0,EV,2.512551,0,SHOT
0,0,EV,-1.093757,26.6,SHOT
2,2,EV,-0.745962,10,SHOT
0,0,EV,-1.251093,78.7,SHOT
1,0,EV,-1.006808,0,MISSED_SHOT
4,2,EV,0.843961,21,MISSED_SHOT
4,5,EV,0.827399,6.2,SHOT
1,1,EV,-0.290515,8.1,SHOT
1,1,EV,-0.700417,40.6,SHOT
0,2,PP,-0.808068,18.4,MISSED_SHOT
4,1,EV,-0.878455,45,MISSED_SHOT
1,0,EV,0.318127,54.5,SHOT
5,1,EV,0.906067,27,SHOT
0,0,PP,0.54585,21.8,MISSED_SHOT
5,1,EV,-0.774945,32.7,SHOT
5,1,EV,-0.162162,37.2,SHOT
0,0,EV,-0.04623,15.3,MISSED_SHOT
3,3,EV,0.558271,47.5,MISSED_SHOT
5,4,SH,0.243599,5.6,SHOT
1,5,EV,1.187616,25,SHOT
1,0,EV,-0.381605,32.5,SHOT
0,1,EV,-1.085477,6.3,SHOT
0,0,EV,0.44234,45.9,SHOT
3,5,PP,-0.977826,20,SHOT
1,2,PP,-1.093757,26.6,GOAL
0,0,EV,0.073842,14,SHOT
2,1,PP,-0.659013,11.9,GOAL
1,1,EV,0.926769,27.9,SHOT
3,2,PP,-0.418868,33.7,SHOT
1,1,EV,0.964033,27.4,MISSED_SHOT
1,1,EV,-0.377464,6.6,SHOT
2,0,PP,-1.168285,8.1,SHOT
2,2,SH,0.413357,43.2,SHOT
3,3,EV,-1.197268,38.7,MISSED_SHOT
1,0,EV,0.15665,32.5,SHOT
1,0,EV,-0.427149,53.1,SHOT
1,4,EV,-1.168285,81.9,SHOT
3,2,SH,2.069526,4.7,SHOT
1,4,PP,-0.518239,23.2,SHOT
2,4,EV,2.268266,19.4,SHOT
1,0,SH,0.05728,17.4,MISSED_SHOT
2,0,EV,-0.414728,18.4,SHOT
1,0,EV,0.454761,6.2,SHOT
0,0,EV,0.616237,45.8,MISSED_SHOT
0,1,PP,0.732169,10.9,SHOT
3,0,SH,-0.551362,50.5,MISSED_SHOT
5,1,EV,0.922629,20.3,SHOT
0,0,EV,0.926769,27.9,SHOT
3,3,EV,-0.095915,1.7,MISSED_SHOT
1,1,EV,-0.659013,34.5,MISSED_SHOT
1,0,EV,-0.870175,77.9,SHOT
3,1,EV,-1.226251,45,MISSED_SHOT
4,3,SH,1.03856,26.6,MISSED_SHOT
5,1,EV,-0.385745,15.6,MISSED_SHOT
1,0,EV,-0.63417,2.9,GOAL
0,2,EV,-0.071073,53.5,SHOT
3,0,PP,-0.460273,7.1,SHOT
3,0,PP,0.193914,31.7,SHOT
1,1,PP,-0.936421,45,SHOT
2,2,EV,0.15251,67.4,MISSED_SHOT
0,2,EV,1.510569,34.8,MISSED_SHOT
0,4,EV,1.166914,26.2,MISSED_SHOT
1,0,EV,0.020016,26.6,SHOT
0,1,EV,1.307688,34.6,SHOT
1,0,EV,-1.048213,0,GOAL
1,0,SH,5.087894,2.5,SHOT
2,0,EV,-0.882596,4.1,MISSED_SHOT
1,4,EV,-1.093757,26.6,SHOT
2,6,EV,-1.093757,26.6,MISSED_SHOT
2,1,EV,1.779696,26.6,SHOT
1,1,EV,-0.369183,29.5,GOAL
0,1,PP,-0.282234,18.4,MISSED_SHOT
3,1,EV,-0.344341,87.9,SHOT
1,1,EV,-0.182864,29.1,MISSED_SHOT
0,0,EV,0.115246,4.5,SHOT
4,0,EV,0.318127,24.8,MISSED_SHOT
1,3,EV,-1.131021,0,GOAL
0,1,EV,-0.882596,4.1,MISSED_SHOT
1,3,SH,-0.423009,23.5,SHOT
2,0,EV,-0.215988,3.8,MISSED_SHOT
1,0,PP,0.222897,27.8,GOAL
2,1,EV,0.83568,13.5,SHOT
1,0,EV,0.111106,26.6,SHOT
2,0,EV,-1.110319,45,SHOT
1,1,EV,-1.068915,18.4,MISSED_SHOT
1,0,EV,0.930909,30.1,MISSED_SHOT
0,1,EV,0.856382,34.8,SHOT
4,0,EV,0.910207,29.2,MISSED_SHOT
0,0,EV,1.655483,5.3,MISSED_SHOT
1,4,EV,-1.015089,21.8,MISSED_SHOT
0,0,PP,0.227038,11.3,SHOT
5,3,EV,3.638746,7.9,SHOT
2,1,EV,-1.035791,29.1,SHOT
3,2,EV,0.483744,38.1,SHOT
1,2,EV,0.877084,13.3,MISSED_SHOT
3,3,EV,-0.232549,57.4,MISSED_SHOT
0,2,EV,-0.870175,65.2,SHOT
0,0,EV,0.988875,21.8,SHOT
2,2,EV,0.699046,20.2,MISSED_SHOT
3,3,EV,-1.015089,33.7,MISSED_SHOT
2,0,EV,-0.112477,42.5,SHOT
3,3,EV,-0.609328,29.1,SHOT
0,2,PP,0.193914,2.9,SHOT
0,0,EV,0.094544,39.6,SHOT
0,1,EV,-0.311217,30.3,GOAL
4,1,EV,1.100667,34.5,MISSED_SHOT
1,1,EV,-1.110319,45,SHOT
4,1,EV,-0.870175,24.8,MISSED_SHOT
1,2,EV,0.74045,5.4,MISSED_SHOT
4,3,EV,-1.015089,56.3,SHOT
9,2,EV,-0.787366,10.6,SHOT
0,5,EV,-0.087635,15.7,SHOT
1,0,EV,0.413357,41.4,SHOT
0,0,EV,0.479603,39.8,MISSED_SHOT
1,1,PP,0.334689,28.9,GOAL
0,0,EV,0.856382,41.4,SHOT
1,1,EV,0.566552,1.2,SHOT
1,0,EV,-1.068915,18.4,SHOT
2,2,EV,0.74459,23.2,SHOT
1,0,EV,0.036578,62,SHOT
0,0,EV,-0.53066,69.1,SHOT
1,3,EV,0.090404,9.2,SHOT
2,3,EV,-0.120758,33.7,SHOT
0,0,EV,-0.017247,66.4,MISSED_SHOT
3,2,EV,-1.015089,56.3,SHOT
3,1,PP,0.065561,32.8,GOAL
2,0,EV,1.001297,24.8,SHOT
5,0,EV,-0.750102,54.5,SHOT
1,2,PP,0.657642,4.5,SHOT
2,1,EV,0.910207,24.8,SHOT
3,2,SH,-0.808068,71.6,SHOT
1,1,EV,0.616237,5.7,SHOT
1,0,EV,-1.131021,0,SHOT
2,1,EV,-1.238672,68.2,SHOT
3,2,EV,-1.296638,90,SHOT
1,3,PP,-1.085477,6.3,GOAL
1,1,PP,1.092386,24.9,SHOT
1,3,EV,-0.82877,58.4,GOAL
0,0,EV,-0.791507,21.8,MISSED_SHOT
1,0,EV,0.334689,28.9,SHOT
0,1,PP,1.286986,30.8,MISSED_SHOT
1,1,EV,-0.290515,42.1,SHOT
1,1,EV,0.607956,19.9,SHOT
0,0,EV,-0.845332,19.7,MISSED_SHOT
0,0,EV,1.113088,27.8,SHOT
1,1,EV,-0.033809,67.9,SHOT
0,0,EV,-0.257392,49.2,SHOT
1,0,EV,0.05314,55,MISSED_SHOT
2,3,EV,0.202195,63.4,MISSED_SHOT
0,1,EV,-0.808068,18.4,SHOT
3,0,SH,5.949102,8.7,SHOT
4,2,EV,0.483744,23.8,SHOT
2,0,EV,-1.139302,50.2,SHOT
0,0,PP,-0.82877,31.6,SHOT
0,2,PP,0.765293,35.2,MISSED_SHOT
1,3,EV,-0.369183,60.5,SHOT
0,2,EV,-0.671434,6,SHOT
2,1,EV,0.020016,54.1,SHOT
0,2,EV,-1.056494,24,SHOT
0,1,EV,0.777714,27.5,MISSED_SHOT
4,3,PP,-0.961264,24.4,SHOT
2,0,EV,-1.22211,59,SHOT
0,2,EV,-0.468554,0,SHOT
2,0,EV,-0.174583,42.4,GOAL
0,2,PP,-0.124898,21.8,SHOT
2,6,EV,0.74459,23.2,GOAL
0,1,EV,-0.497536,9.9,SHOT
2,0,PP,0.227038,31,SHOT
3,4,EV,-1.160004,15.9,SHOT
3,1,EV,0.504446,30.3,SHOT
0,0,EV,-0.050371,3.4,MISSED_SHOT
2,1,EV,0.856382,2,SHOT
0,0,EV,-0.576205,10.8,MISSED_SHOT
1,2,EV,0.123527,19.9,SHOT
1,0,EV,-0.832911,66.8,MISSED_SHOT
1,1,EV,-0.050371,40.2,SHOT
4,4,EV,0.280863,61.6,SHOT
1,6,EV,-0.166303,7.4,GOAL
2,1,PP,-0.004826,55.4,SHOT
4,1,EV,0.83982,30.3,SHOT
0,1,EV,0.14837,46,SHOT
1,1,EV,-1.015089,21.8,MISSED_SHOT
4,1,EV,-0.841192,90,MISSED_SHOT
4,1,EV,0.227038,36,MISSED_SHOT
1,0,EV,0.74045,28,SHOT
0,1,EV,-0.261532,43.6,SHOT
2,2,EV,-1.048213,36.9,SHOT
3,1,EV,-1.126881,60.3,SHOT
4,3,EV,-0.882596,0,MISSED_SHOT
4,3,EV,1.883207,21.8,SHOT
2,2,EV,-0.870175,24.8,SHOT
0,1,PP,-1.209689,9.5,SHOT
1,5,EV,0.823258,5.2,MISSED_SHOT
0,0,EV,1.187616,27,SHOT
4,2,EV,0.032438,41.6,SHOT
2,2,EV,-0.501677,82.6,SHOT
1,1,EV,-1.184847,26.6,SHOT
0,1,EV,0.144229,78.1,SHOT
0,0,EV,0.529288,20.7,MISSED_SHOT
1,2,PP,2.144053,21.6,MISSED_SHOT
1,2,EV,-0.998528,63.4,SHOT
1,0,PP,1.001297,29.1,SHOT
0,3,EV,-0.33192,8.4,SHOT
2,1,PP,-0.799787,3.6,GOAL
2,1,PP,0.802556,30.8,MISSED_SHOT
2,2,EV,0.111106,54.6,SHOT
1,2,EV,0.434059,31.6,SHOT
2,1,EV,-0.899157,17.1,SHOT
0,1,SH,-0.886736,21,MISSED_SHOT
2,2,EV,3.833346,15.9,SHOT
2,0,PP,0.363671,3.9,SHOT
0,0,PP,-0.369183,37.3,SHOT
4,4,EV,0.044859,31.5,MISSED_SHOT
6,1,EV,-1.164145,56.3,SHOT
0,0,EV,-0.837051,82.4,SHOT
2,1,EV,-1.126881,29.7,GOAL
1,0,EV,0.814978,19.1,SHOT
2,0,EV,-0.5348,26.6,SHOT
1,0,PP,-0.493396,39.8,MISSED_SHOT
2,2,EV,-0.543081,35.8,MISSED_SHOT
2,2,SH,0.144229,11.9,SHOT
1,0,EV,0.881224,20.7,SHOT
4,3,PP,-0.737681,13.2,MISSED_SHOT
2,2,EV,0.988875,11.7,MISSED_SHOT
2,1,EV,-0.518239,74.7,MISSED_SHOT
1,1,EV,1.365654,31.8,MISSED_SHOT
2,0,EV,-0.977826,31,SHOT
3,6,EV,-1.048213,5.7,GOAL
0,0,EV,0.077982,36.3,SHOT
2,2,EV,-0.754243,20.6,MISSED_SHOT
1,0,EV,1.158633,31.4,MISSED_SHOT
0,0,PP,0.73631,3.2,SHOT
3,3,EV,0.276723,25.3,SHOT
1,0,EV,-0.977826,31,SHOT
4,0,EV,-0.344341,2.1,SHOT
4,1,EV,0.74045,25.6,GOAL
0,1,EV,3.208142,6.6,SHOT
0,0,EV,-0.837051,7.6,MISSED_SHOT
0,0,SH,-0.609328,29.1,SHOT
2,0,EV,0.649361,2.2,SHOT
2,1,EV,-0.584485,8.1,SHOT
2,2,EV,1.81696,3.6,SHOT
1,2,EV,0.438199,20.4,SHOT
3,3,EV,-0.178724,14.9,MISSED_SHOT
3,1,EV,-1.068915,71.6,SHOT
2,0,SH,-0.112477,10.6,MISSED_SHOT
1,0,EV,-0.907438,26.6,SHOT
0,2,EV,0.814978,27,MISSED_SHOT
5,3,EV,0.968173,23.1,SHOT
2,0,EV,0.405076,3.8,SHOT
1,0,EV,0.05314,55,SHOT
0,1,EV,0.508586,51,SHOT
0,0,EV,0.090404,48.2,SHOT
0,0,EV,0.856382,2,SHOT
1,1,EV,0.007595,32.3,SHOT
1,0,EV,-0.133179,5.4,GOAL
4,1,EV,-1.035791,29.1,SHOT
2,2,EV,0.363671,33,SHOT
6,2,EV,-0.14146,41.2,MISSED_SHOT
5,0,EV,0.371952,61.7,SHOT
3,0,EV,-0.356762,13,GOAL
0,0,EV,0.077982,53.7,SHOT
4,1,EV,-0.286375,10.1,SHOT
1,4,EV,0.467182,14.9,SHOT
0,0,EV,1.22902,30.5,SHOT
0,0,EV,0.492025,36.4,SHOT
3,7,EV,1.03028,35.5,SHOT
4,1,EV,0.285003,67.7,SHOT
5,2,EV,-0.936421,45,GOAL
1,3,EV,0.926769,25.7,MISSED_SHOT
5,2,PP,-0.965404,0,SHOT
0,0,EV,-0.153881,18.4,MISSED_SHOT
4,1,EV,0.947471,28.8,MISSED_SHOT
0,3,EV,-0.845332,19.7,GOAL
1,1,EV,-0.43543,46.6,SHOT
1,1,EV,0.802556,30.8,MISSED_SHOT
1,0,EV,0.777714,25.1,MISSED_SHOT
4,2,EV,-0.414728,18.4,GOAL
0,0,EV,-0.754243,69.4,SHOT
1,0,EV,0.649361,1.1,SHOT
0,1,EV,-0.758383,45,SHOT
1,0,EV,-1.12274,76,SHOT
2,0,EV,-0.493396,50.2,SHOT
1,0,EV,0.570693,33.4,SHOT
0,1,EV,1.187616,27,MISSED_SHOT
1,0,EV,-1.201408,71.6,SHOT
0,2,EV,0.123527,19.9,SHOT
0,1,EV,0.901926,3,SHOT
0,0,PP,-0.220128,30,SHOT
0,2,EV,0.206335,14.4,SHOT
1,1,EV,-0.886736,30.3,GOAL
0,0,EV,-0.174583,33.2,SHOT
2,2,EV,-0.576205,52.6,SHOT
1,1,PP,-0.348481,15.1,MISSED_SHOT
5,1,EV,0.069701,1.5,GOAL
0,1,EV,-0.965404,0,SHOT
2,2,EV,1.187616,38.7,MISSED_SHOT
1,1,PP,-0.13732,38.7,SHOT
1,2,EV,-0.232549,32.6,SHOT
1,1,EV,-0.377464,6.6,MISSED_SHOT
1,2,EV,-0.609328,29.1,SHOT
0,0,EV,0.856382,41.4,SHOT
2,4,EV,-1.172425,90,SHOT
1,2,EV,0.910207,6,MISSED_SHOT
0,1,EV,-1.02337,48.8,SHOT
1,2,EV,0.131808,9,SHOT
1,4,EV,-0.095915,1.7,SHOT
1,0,EV,1.055122,25.3,SHOT
1,2,PP,0.313986,27.8,SHOT
3,5,EV,-0.808068,71.6,SHOT
1,0,EV,0.413357,6.3,SHOT
1,1,EV,-1.110319,20.6,SHOT
1,2,EV,-1.089617,0,GOAL
3,2,EV,-0.886736,21,GOAL
3,3,EV,0.222897,24.7,SHOT
0,0,EV,0.073842,3.1,SHOT
1,2,EV,-0.783226,37.6,SHOT
0,1,EV,0.964033,25.3,SHOT
1,1,PP,0.512727,33,MISSED_SHOT
3,3,EV,-0.261532,2,SHOT
1,0,EV,-1.085477,83.7,GOAL
0,0,PP,0.711467,17.7,SHOT
4,4,EV,0.086263,34.1,MISSED_SHOT
1,2,EV,-0.389885,27.6,SHOT
2,0,EV,0.607956,2.3,SHOT
8,1,EV,-0.087635,21.2,SHOT
2,3,EV,0.707327,13.2,MISSED_SHOT
0,0,EV,-0.493396,50.2,MISSED_SHOT
2,0,EV,-0.087635,43.8,SHOT
0,1,PP,0.301565,39.3,SHOT
0,0,EV,0.214616,57.1,MISSED_SHOT
3,0,PP,-0.203566,43.7,SHOT
0,2,PP,-0.054511,24.3,SHOT
4,2,EV,0.177352,10.2,MISSED_SHOT
2,1,EV,0.860522,31.1,SHOT
1,0,EV,-0.584485,45,SHOT
3,1,EV,0.330548,40.3,SHOT
4,2,EV,-0.120758,56.3,MISSED_SHOT
2,3,EV,-0.613468,43,SHOT
2,2,EV,0.74045,5.4,MISSED_SHOT
2,2,EV,0.951612,22.2,MISSED_SHOT
1,3,EV,-0.584485,45,GOAL
2,0,PP,0.011736,38.2,MISSED_SHOT
3,0,EV,0.293284,45,MISSED_SHOT
1,2,PP,0.649361,1.1,SHOT
1,1,EV,-0.033809,60.5,SHOT
0,0,PP,0.05728,17.4,MISSED_SHOT
0,0,EV,-0.63417,2.9,SHOT
0,0,EV,-0.187005,54.2,SHOT
0,0,EV,-0.257392,15.9,MISSED_SHOT
0,0,EV,-0.348481,21.8,MISSED_SHOT
4,0,EV,-0.124898,16.2,MISSED_SHOT
1,1,EV,0.14837,18,SHOT
0,1,EV,-0.406447,64.4,SHOT
1,1,EV,0.868803,19.7,MISSED_SHOT
2,2,EV,-0.402307,59.4,SHOT
2,1,EV,-0.187005,13.1,MISSED_SHOT
1,0,EV,0.566552,2.3,SHOT
1,0,EV,0.699046,12.2,SHOT
6,2,EV,6.164404,6.5,SHOT
3,3,PP,-0.716979,33.7,SHOT
0,2,PP,-1.164145,56.3,GOAL
4,1,EV,-0.580345,48.8,SHOT
1,2,EV,-0.924,22.6,SHOT
0,1,EV,-0.203566,62.6,SHOT
3,3,EV,-1.02337,41.2,SHOT
3,1,EV,1.088246,35.8,MISSED_SHOT
2,1,EV,1.808679,1.5,SHOT
2,2,EV,0.616237,44.2,SHOT
6,0,SH,-1.085477,6.3,SHOT
3,0,EV,-0.924,57.5,SHOT
2,2,EV,-1.089617,0,SHOT
0,2,EV,1.092386,24.9,MISSED_SHOT
0,3,EV,0.947471,34.5,SHOT
1,0,EV,-0.7294,42.7,SHOT
2,2,EV,0.893646,39.3,MISSED_SHOT
1,1,EV,2.396619,22.7,SHOT
0,0,EV,0.065561,40.6,SHOT
3,2,EV,1.709309,19.9,SHOT
1,0,EV,-0.025528,46.2,SHOT
4,3,PP,-1.085477,6.3,SHOT
1,0,EV,-0.406447,78.7,GOAL
1,2,EV,0.802556,18.1,SHOT
0,0,EV,0.906067,27,SHOT
2,2,EV,-0.497536,9.9,SHOT
1,1,EV,-0.998528,10.3,SHOT
4,0,EV,1.055122,25.3,SHOT
1,2,EV,-0.360903,34.3,GOAL
3,2,EV,-0.841192,3.8,MISSED_SHOT
3,4,PP,-0.642451,45,MISSED_SHOT
8,5,PP,-0.381605,57.5,SHOT
2,2,EV,-0.957123,9.5,MISSED_SHOT
1,1,EV,-1.006808,5.2,SHOT
4,5,EV,0.856382,34.8,SHOT
0,0,EV,0.959892,12.8,SHOT
3,6,EV,0.032438,70.6,SHOT
3,1,EV,-0.43543,46.6,MISSED_SHOT
0,0,EV,0.856382,18.8,SHOT
2,2,EV,-1.015089,68.2,SHOT
3,1,EV,-0.924,0,SHOT
0,1,EV,-0.505817,5,GOAL
0,0,EV,-0.485115,53.6,SHOT
1,1,EV,0.64522,43.4,MISSED_SHOT
0,2,PP,-1.056494,24,SHOT
1,2,EV,0.723888,18.8,SHOT
2,1,EV,-0.460273,29.7,MISSED_SHOT
0,1,EV,3.899593,15.2,SHOT
0,2,EV,0.003455,45,SHOT
1,0,EV,-0.166303,26.6,SHOT
0,0,PP,0.094544,28.6,SHOT
0,0,EV,-0.174583,5.5,SHOT
3,1,PP,-0.965404,4.8,SHOT
1,2,PP,0.020016,26.6,SHOT
0,1,EV,-0.13732,20.1,SHOT
1,6,EV,-0.427149,2.3,SHOT
0,1,EV,0.069701,1.5,SHOT
0,1,EV,0.330548,6.6,SHOT
5,4,EV,-0.965404,85.2,MISSED_SHOT
1,0,EV,0.748731,13,MISSED_SHOT
1,0,EV,-0.373324,8.7,SHOT
1,3,SH,2.11093,25.4,SHOT
0,4,SH,-0.766664,17.4,SHOT
1,0,EV,0.467182,31,MISSED_SHOT
1,3,EV,0.806697,14.8,MISSED_SHOT
1,0,EV,-1.184847,63.4,SHOT
0,0,PP,0.752871,20.8,SHOT
1,3,EV,0.860522,3.1,SHOT
